fecha,titular,url
2024-10-02,Eclipse solar anular en Tortel: una oportunidad para acercar la ciencia a la comunidad,https://www.minciencia.gob.cl/noticias/eclipse-solar-anular-en-tortel-una-oportunidad-para-acercar-la-ciencia-a-la-comunidad/
2024-10-02,"En Quinta Normal, Parque de Los Reyes y ex MIM 3 fiestas masivas y gratuitas cierran el Festival de las Ciencias este sábado y domingo",https://www.minciencia.gob.cl/noticias/en-quinta-normal-parque-de-los-reyes-y-ex-mim-3-fiestas-masivas-y-gratuitas-cierran-el-festival-de-las-ciencias-este-sabado-y-domingo/
2024-10-02,"Hernán Astaburuaga Inostroza asume la nueva Seremi de Ciencia, Tecnología, Conocimiento e Innovación de las regiones del Maule y O’Higgins",https://www.minciencia.gob.cl/noticias/hernan-astaburuaga-inostroza-asume-la-nueva-seremi-de-ciencia-tecnologia-conocimiento-e-innovacion-de-las-regiones-del-maule-y-ohiggins/
2024-09-30,Descubre la fiesta científica más grande del país,https://www.minciencia.gob.cl/noticias/descubre-la-fiesta-cientifica-mas-grande-del-pais/
2024-09-27,Chile quiere liderar la revolución cuántica: ministra de Ciencia recibe informe de comisión experta con 15 recomendaciones,https://www.minciencia.gob.cl/noticias/chile-quiere-liderar-la-revolucion-cuantica-ministra-de-ciencia-recibe-informe-de-comision-experta-con-15-recomendaciones/
2024-09-27,“Apagón por Nuestro Cielo”: la nueva apuesta para fomentar la Investigación y el turismo en la Región de Coquimbo,https://www.minciencia.gob.cl/noticias/apagon-por-nuestro-cielo-la-nueva-apuesta-para-fomentar-la-investigacion-y-el-turismo-en-la-region-de-coquimbo/
2024-09-27,MinCiencia presenta 6ª versión del Festival de las Ciencias con más de 200 actividades y 18 fiestas gratuitas en espacios públicos de todo el país,https://www.minciencia.gob.cl/noticias/minciencia-presenta-6-version-del-festival-de-las-ciencias-con-mas-de-200-actividades-y-18-fiestas-gratuitas-en-espacios-publicos-de-todo-el-pais/
2024-09-24,Instituciones de la macrozona norte se reunieron para definir el futuro de la ciencia en Chile,https://www.minciencia.gob.cl/noticias/instituciones-de-la-macrozona-norte-se-reunieron-para-definir-el-futuro-de-la-ciencia-en-chile/
2024-09-23,"“El Nuevo Fondo de Investigación para Universidades, que presentamos hoy, pavimenta el camino hacia el 1% en I+D”",https://www.minciencia.gob.cl/noticias/el-nuevo-fondo-de-investigacion-para-universidades-que-presentamos-hoy-pavimenta-el-camino-hacia-el-1-en-id/
2024-09-12,MinCiencia concluye proceso de actualización de la Política de Nacional de Género,https://www.minciencia.gob.cl/noticias/minciencia-concluye-proceso-de-actualizacion-de-la-politica-de-nacional-de-genero/
2024-08-30,Congreso Nacional Explora reunió a 400 estudiantes de quinto básico a cuarto medio y 200 docentes de todas las regiones,https://www.minciencia.gob.cl/noticias/congreso-nacional-explora-reunio-a-400-estudiantes-de-quinto-basico-a-cuarto-medio-y-200-docentes-de-todas-las-regiones/
2024-08-30,"“La automatización, la IA y las energías renovables requieren de una formación técnica sólida y estratégica para Chile”",https://www.minciencia.gob.cl/noticias/la-automatizacion-la-ia-y-las-energias-renovables-requieren-de-una-formacion-tecnica-solida-y-estrategica-para-chile/
2024-08-26,"Ciencia, curiosidad y trabajo en equipo: Más de 1.200 proyectos de investigación escolar darán vida al Congreso Nacional Explora 2024",https://www.minciencia.gob.cl/noticias/ciencia-curiosidad-y-trabajo-en-equipo-mas-de-1200-proyectos-de-investigacion-escolar-daran-vida-al-congreso-nacional-explora-2024/
2024-08-22,"MinCiencia, U. de Chile, Consejo CTCI y Senado realizan escuela formativa sobre capacidades de anticipación a desafíos futuros",https://www.minciencia.gob.cl/noticias/minciencia-u-de-chile-consejo-ctcu-y-senado-realizan-escuela-formativa-sobre-capacidades-de-anticipacion-a-desafios-futuros/
2024-08-21,Nuevo logro para la astronomía local: Chile es elegido para instalar el primer observatorio de su tipo del Hemisferio Sur,https://www.minciencia.gob.cl/noticias/nuevo-logro-para-la-astronomia-local-chile-es-elegido-para-instalar-el-primer-observatorio-de-rayos-gamma-del-hemisferio-sur/
2024-08-21,Dos universidades de La Araucanía entre las cinco de todo el país que se adjudicaron proyectos InES de capacidades institucionales,https://www.minciencia.gob.cl/noticias/dos-universidades-de-la-araucania-entre-las-cinco-de-todo-el-pais-que-se-adjudicaron-proyectos-ines-de-capacidades-institucionales/
2024-08-20,Ministerio de Ciencia e INIA inaugura planta de Innovación Alimentaria en Osorno,https://www.minciencia.gob.cl/noticias/ministerio-de-ciencia-e-inia-inaugura-planta-de-innovacion-alimentaria-en-osorno/
2024-08-19,Jornada de Ciencia Asociativa abordó la importancia del trabajo colaborativo y transdisciplinar para impulsar el desarrollo de las ciencias con pertinencia territorial,https://www.minciencia.gob.cl/noticias/jornada-de-ciencia-asociativa-abordo-la-importancia-del-trabajo-colaborativo-y-transdisciplinar-para-impulsar-el-desarrollo-de-las-ciencias-con-pertinencia-territorial/
2024-08-19,Subsecretaria de Ciencia en SCAR 2024: “Tenemos que sentirnos orgullosos de la ciencia que se está realizando en nuestro país”,https://www.minciencia.gob.cl/noticias/subsecretaria-de-ciencia-en-scar-2024-tenemos-que-sentirnos-orgullosos-de-la-ciencia-que-se-esta-realizando-en-nuestro-pais/
2024-08-16,Chile es elegido para albergar la reunión de astronomía más importante del mundo en 2030,https://www.minciencia.gob.cl/noticias/chile-es-elegido-para-albergar-la-reunion-de-astronomia-mas-importante-del-mundo-en-2030/
2024-08-14,"Inspiradoras STEM llega a niños, niñas y adolescentes de Antofagasta",https://www.minciencia.gob.cl/noticias/inspiradoras-stem-llega-a-ninos-ninas-y-adolescentes-de-antofagasta/
2024-08-13,"En Paranal, ministra Aisén Etcheverry presenta proyecto de ley de Transferencia Tecnológica ante la Comisión Desafíos del Futuro del Senado",https://www.minciencia.gob.cl/noticias/en-paranal-ministra-aisen-etcheverry-presenta-proyecto-de-ley-de-transferencia-tecnologica-ante-la-comision-desafios-del-futuro-del-senado/
2024-08-09,"Subsecretaria Gainza en Cumbre de IA en Colombia: “La gobernanza no es sólo regulación y marcos legales, sino que principalmente tiene que ver con perspectivas y principios”",https://www.minciencia.gob.cl/noticias/subsecretaria-gainza-en-cumbre-de-ia-en-colombia-la-gobernanza-no-es-solo-regulacion-y-marcos-legales-sino-que-principalmente-tiene-que-ver-con-perspectivas-y-principios/
2024-08-06,"Encuesta 2022 de I+D del MinCiencia y el INE: Gasto total en I+D sube de 0,36 a 0,39% del PIB",https://www.minciencia.gob.cl/noticias/encuesta-2022-de-id-del-minciencia-y-el-ine-gasto-total-en-id-sube-de-036-a-039-del-pib/
2024-08-05,Nutrida agenda de intercambio en tecnología e innovación marcó presencia de ministra Etcheverry en gira a Emiratos Árabes Unidos,https://www.minciencia.gob.cl/noticias/nutrida-agenda-de-intercambio-en-tecnologia-e-innovacion-marco-presencia-de-ministra-etcheverry-en-gira-a-emiratos-arabes-unidos/
2024-08-01,Resultado del proceso de acreditación para el Consejo de la Sociedad Civil del MinCiencia,https://www.minciencia.gob.cl/noticias/resultado-del-proceso-de-acreditacion-para-el-consejo-de-la-sociedad-civil-del-minciencia/
2024-08-01,"Estudiantes participan en Encuentro “Mujeres, Ciencia y Tecnología” en Villa Alegre y Retiro",https://www.minciencia.gob.cl/noticias/estudiantes-participan-en-encuentro-mujeres-ciencia-y-tecnologia-en-villa-alegre-y-retiro/
2024-08-01,"Rodrigo González Rebeco es nombrado Seremi de Ciencia, Tecnología, Conocimiento e Innovación en la Macrozona Centro",https://www.minciencia.gob.cl/noticias/rodrigo-gonzalez-rebeco-es-nombrado-seremi-de-ciencia-tecnologia-conocimiento-e-innovacion-en-la-macrozona-centro/
2024-08-01,"“Hemos implementado nuestras mesas de género, agroalimentos y conocimientos 2030 con estrategias innovadoras”",https://www.minciencia.gob.cl/noticias/hemos-implementado-nuestras-mesas-de-genero-agroalimentos-y-conocimientos-2030-con-estrategias-innovadoras/
2024-08-01,Encuentro territorial ANID-Nodo Océano impulsa el desarrollo científico desde la Región de Coquimbo,https://www.minciencia.gob.cl/noticias/encuentro-territorial-anid-nodo-oceano-impulsa-el-desarrollo-cientifico-desde-la-region-de-coquimbo/
2024-07-31,Nuevo Comité Científico de Cambio Climático: Chile apuesta por la evidencia para enfrentar la crisis climática,https://www.minciencia.gob.cl/noticias/nuevo-comite-cientifico-de-cambio-climatico-chile-apuesta-por-la-evidencia-para-enfrentar-la-crisis-climatica/
2024-07-29,“La ciencia necesita cada vez más detalles sobre los objetos del universo”,https://www.minciencia.gob.cl/noticias/la-ciencia-necesita-cada-vez-mas-detalles-sobre-los-objetos-del-universo/
2024-07-29,"Priscilla Espinoza: ""El cupo Explora-Unesco “abrió una puerta para mi futuro”",https://www.minciencia.gob.cl/noticias/priscilla-espinoza-el-cupo-explora-unesco-abrio-una-puerta-para-mi-futuro/
2024-07-23,MinCiencia presentó Plan de Acción para el fortalecimiento de la I+D+i en las universidades y otras instituciones de educación superior,https://www.minciencia.gob.cl/noticias/minciencia-presento-plan-de-accion-para-el-fortalecimiento-de-la-idi-en-las-universidades-y-otras-instituciones-de-educacion-superior/
2024-07-22,MinCiencia adjudica 6 mil millones de pesos para investigación en litio y salares,https://www.minciencia.gob.cl/noticias/minciencia-adjudica-6-mil-millones-de-pesos-para-investigacion-en-litio-y-salares/
2024-07-18,Más trabajadores en Inteligencia Artificial: MinCiencia y ChileValora avanzan en la certificación de 5 perfiles para el mercado digital,https://www.minciencia.gob.cl/noticias/mas-trabajadores-en-inteligencia-artificial-minciencia-y-chilevalora-avanzan-en-la-certificacion-de-5-perfiles-para-el-mercado-digital/
2024-07-10,Seremi de Ciencia se reunió con autoridades universitarias de Los Lagos para difundir iniciativas de I+D,https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-se-reunio-con-autoridades-universitarias-de-los-lagos-para-difundir-iniciativas-de-id/
2024-07-09,Estos son los 12 proyectos con los que la ciencia chilena contribuirá a la prevención y recuperación de los incendios forestales,https://www.minciencia.gob.cl/noticias/estos-son-los-12-proyectos-con-los-que-la-ciencia-chilena-contribuira-a-la-prevencion-y-recuperacion-de-los-incendios-forestales/
2024-07-03,Avanza el Instituto Nacional de Litio y Salares: Ministerio de Ciencia inscribe estatutos en Municipio de San Pedro de Atacama,https://www.minciencia.gob.cl/noticias/avanza-el-instituto-nacional-de-litio-y-salares-ministerio-de-ciencia-inscribe-estatutos-en-municipio-de-san-pedro-de-atacama/
2024-07-01,En panel de conversación sobre EBCT: Seremi de Ciencia destacó Ley de Transferencia de Tecnología y Conocimiento,https://www.minciencia.gob.cl/noticias/en-panel-de-conversacion-sobre-ebct-seremi-de-ciencia-destaco-ley-de-transferencia-de-tecnologia-y-conocimiento/
2024-06-26,"Ministerio de Ciencia presenta el primer estudio que sistematiza evidencia sobre Humanidades, Artes y Ciencias Sociales en Chile",https://www.minciencia.gob.cl/noticias/ministerio-de-ciencia-presenta-el-primer-estudio-que-sistematiza-evidencia-sobre-humanidades-artes-y-ciencias-sociales-en-chile/
2024-06-26,¿Cómo sacar a los niños de la pantalla en vacaciones? MinCiencia recopiló más de 30 panoramas para desafiar la curiosidad,https://www.minciencia.gob.cl/noticias/como-sacar-a-los-ninos-de-la-pantalla-en-vacaciones-minciencia-recopilo-mas-de-30-panoramas-para-desafiar-la-curiosidad/
2024-06-25,Mesa de Agroalimentos en Zonas Áridas aborda futuro de la agricultura frente a la desertificación,https://www.minciencia.gob.cl/noticias/mesa-de-agroalimentos-en-zonas-aridas-aborda-futuro-de-la-agricultura-frente-a-la-desertificacion/
2024-06-24,"Gobierno inicia búsqueda de soluciones innovadoras para desafíos en Gendarmería, PDI, CDE y Municipalidad de Juan Fernández",https://www.minciencia.gob.cl/noticias/gobierno-inicia-busqueda-de-soluciones-innovadoras-para-desafios-en-gendarmeria-pdi-cde-y-municipalidad-de-juan-fernandez/
2024-06-24,Ministerio de Ciencia presentó la Agenda Mejor Trabajo en Investigación,https://www.minciencia.gob.cl/noticias/ministerio-de-ciencia-presento-la-agenda-mejor-trabajo-en-investigacion/
2024-06-19,Seremi de Ciencia destacó interesantes proyectos creados por estudiantes en su visita a Castro,https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-destaco-interesantes-proyectos-creados-por-estudiantes-en-su-visita-a-castro/
2024-06-19,Desde cómics y webseries a rutas guiadas e instalaciones: concursos del MinCiencia proponen innovar en comunicación de conocimientos,https://www.minciencia.gob.cl/noticias/desde-comics-y-webseries-a-rutas-guiadas-e-instalaciones-concursos-del-minciencia-proponen-innovar-en-comunicacion-de-conocimientos/
2024-06-17,"Astronomía, innovación, startups y foros universitarios marcaron el viaje de la delegación científico-tecnológica en Alemania y Suecia",https://www.minciencia.gob.cl/noticias/astronomia-innovacion-startups-y-foros-universitarios-marcaron-el-viaje-de-la-delegacion-cientifico-tecnologica-en-alemania-y-suecia/
2024-06-13,Ministerio de Ciencia crea Catastro Nacional de Sociedades y Asociaciones de CTCI,https://www.minciencia.gob.cl/noticias/ministerio-de-ciencia-crea-catastro-nacional-de-sociedades-y-asociaciones-de-ctci/
2024-06-12,Presidente Gabriel Boric y ministra Aisén Etcheverry visitan oficinas centrales de la ESO en Alemania,https://www.minciencia.gob.cl/noticias/presidente-gabriel-boric-y-ministra-aisen-etcheverry-visitan-oficinas-centrales-de-la-eso-en-alemania/
2024-06-11,Seremi de Ciencia destacó anuncios sobre investigación y desarrollo en la Cuenta Pública,https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-destaco-anuncios-sobre-investigacion-y-desarrollo-en-la-cuenta-publica/
2024-06-10,Ministerio de Ciencia y Ministerio del Interior presentaron resultados del informe sobre I+D en ciberseguridad en Chile,https://www.minciencia.gob.cl/noticias/ministerio-de-ciencia-y-ministerio-del-interior-presentaron-resultados-del-informe-sobre-id-en-ciberseguridad-en-chile/
2024-06-10,Desde una experta en cuántica hasta la directora de una escuela rural representan al mundo científico en la Gira Presidencial,https://www.minciencia.gob.cl/noticias/desde-una-experta-en-cuantica-hasta-la-directora-de-una-escuela-rural-representan-al-mundo-cientifico-en-la-gira-presidencial/
2024-06-10,"Gustavo Núñez Acuña es nombrado Seremi de Ciencia, Tecnología, Conocimiento e Innovación en la Macrozona Centro Sur",https://www.minciencia.gob.cl/noticias/gustavo-nunez-acuna-es-nombrado-seremi-de-ciencia-tecnologia-conocimiento-e-innovacion-en-la-macrozona-centro-sur/
2024-06-10,Seremi de Ciencia y Servicio del Patrimonio Cultural lanzan Colección de Divulgación Científica Regional,https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-y-servicio-del-patrimonio-cultural-lanzan-coleccion-de-divulgacion-cientifica-regional/
2024-06-10,"Trabajo asociativo y emprendimientos científicos-tecnológicos, las áreas prioritarias para la seremi de Ciencia",https://www.minciencia.gob.cl/noticias/trabajo-asociativo-y-emprendimientos-cientificos-tecnologicos-las-areas-prioritarias-para-la-seremi-de-ciencia/
2024-06-07,"Con la firma de sus estatutos, Gobierno inició hoy la constitución del Instituto Nacional de Litio y Salares",https://www.minciencia.gob.cl/noticias/con-la-firma-de-sus-estatutos-gobierno-inicio-hoy-la-constitucion-del-instituto-nacional-de-litio-y-salares/
2024-06-07,Ministerio de Ciencia refuerza diálogo con universidades en torno a la creación del Instituto Tecnológico de Investigación Pública de Litio y Salares,https://www.minciencia.gob.cl/noticias/ministerio-de-ciencia-refuerza-dialogo-con-universidades-en-torno-a-la-creacion-del-instituto-tecnologico-de-investigacion-publica-de-litio-y-salares/
2024-06-01,"Presidente Gabriel Boric en la Cuenta Pública 2024: “Sin ciencia e innovación no hay desarrollo sostenible""",https://www.minciencia.gob.cl/noticias/presidente-gabriel-boric-en-la-cuenta-publica-2024-sin-ciencia-e-innovacion-no-hay-desarrollo-sostenible/
2024-05-31,"El Senado aprobó, por unanimidad, la idea de legislar sobre una nueva institucionalidad de prospectiva y desarrollo basado en conocimiento, impulsado por el MinCiencia",https://www.minciencia.gob.cl/noticias/el-senado-aprobo-por-unanimidad-la-idea-de-legislar-sobre-una-nueva-institucionalidad-de-prospectiva-y-desarrollo-basado-en-conocimiento-impulsado-por-el-minciencia/
2024-05-30,MinCiencia y Facultad de Ciencias de la UACh invitan a conocer la biodiversidad de la costa valdiviana,https://www.minciencia.gob.cl/noticias/minciencia-y-facultad-de-ciencias-de-la-uach-invitan-a-conocer-la-biodiversidad-de-la-costa-valdiviana/
2024-05-29,Subsecretaria de Ciencia: “Chile está preparado y necesita construir lo que llamamos un enfoque de convivencia y sostenibilidad”,https://www.minciencia.gob.cl/noticias/subsecretaria-de-ciencia-chile-esta-preparado-y-necesita-construir-lo-que-llamamos-un-enfoque-de-convivencia-y-sostenibilidad/
2024-05-26,Más de 12 mil personas disfrutaron de las actividades del Ministerio de Ciencia en el Día de los Patrimonios,https://www.minciencia.gob.cl/noticias/mas-de-12-mil-personas-disfrutaron-de-las-actividades-del-ministerio-de-ciencia-en-el-dia-de-los-patrimonios/
2024-05-23,"En Temuco, la Ministra Aisén Etcheverry presentó la Cuenta Pública Participativa del MinCiencia",https://www.minciencia.gob.cl/noticias/en-temuco-la-ministra-aisen-etcheverry-presento-su-segunda-cuenta-publica/
2024-05-22,"Más 400 asistentes tuvo el Encuentro Chile: Ciencia, Tecnología y Empresa (CTE) organizado por el MinCiencia y CORFO",https://www.minciencia.gob.cl/noticias/mas-400-asistentes-tuvo-el-encuentro-chile-ciencia-tecnologia-y-empresa-cte-organizado-por-el-minciencia-y-corfo/
2024-05-20,Mesa Macrozonal Norte “Conocimientos 2030” impulsa la interdisciplina y transdisciplina entre Universidades,https://www.minciencia.gob.cl/noticias/mesa-macrozonal-norte-conocimientos-2030-impulsa-la-interdisciplina-y-transdisciplina-entre-universidades/
2024-05-17,Plan Nacional de Data Centers espera acelerar inversión de $2.500 millones de dólares empujando una industria sustentable,https://www.minciencia.gob.cl/noticias/plan-nacional-de-data-centers-espera-acelerar-inversion-de-2500-millones-de-dolares-empujando-una-industria-sustentable/
2024-05-10,"Con enfoque basado en riesgos, gobierno presenta proyecto de ley para regular usos de la Inteligencia Artificial",https://www.minciencia.gob.cl/noticias/con-enfoque-basado-en-riesgos-gobierno-presenta-proyecto-de-ley-para-regular-usos-de-la-inteligencia-artificial/
2024-05-09,Seremi de Ciencia destaca la importancia de la investigación asociativa para el desarrollo científico regional,https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-destaca-la-importancia-de-la-investigacion-asociativa-para-el-desarrollo-cientifico-regional/
2024-05-09,"""Encuentro Chile: Ciencia, Tecnología y Empresa 2024"" se realizará este viernes 17 de mayo",https://www.minciencia.gob.cl/noticias/primer-encuentro-de-chile-ciencia-tecnologia-y-empresa-2024-se-realizara-este-viernes-17-de-mayo/
2024-05-08,Ministras de Interior y Ciencia presentan Comisión Experta en Tecnologías Cuánticas,https://www.minciencia.gob.cl/noticias/ministras-de-interior-y-ciencia-presentan-comision-experta-en-tecnologias-cuanticas/
2024-05-07,Ministerio de Ciencia renueva el Consejo de la Sociedad Civil para el período 2024-2026,https://www.minciencia.gob.cl/noticias/ministerio-de-ciencia-renueva-el-consejo-de-la-sociedad-civil-para-el-periodo-2024-2026/
2024-05-06,Estudiantes de 9 colegios participaron en la primera Feria Científica de Chaitén,https://www.minciencia.gob.cl/noticias/estudiantes-de-9-colegios-participaron-en-la-primera-feria-cientifica-de-chaiten/
2024-05-02,"Con más de 100 acciones comprometidas para 2026, ministra de Ciencia presenta nueva Política de Inteligencia Artificial",https://www.minciencia.gob.cl/noticias/con-mas-de-100-acciones-comprometidas-para-2026-ministra-de-ciencia-presenta-nueva-politica-de-inteligencia-artificial/
2024-05-02,PAR Explora de Los Lagos inauguró sus actividades 2024 con interesante charla para estudiantes,https://www.minciencia.gob.cl/noticias/par-explora-de-los-lagos-inauguro-sus-actividades-2024-con-interesante-charla-para-estudiantes/
2024-04-30,“Es necesario que potenciemos todas las capacidades de investigación que tiene la Región de Atacama”,https://www.minciencia.gob.cl/noticias/es-necesario-que-potenciemos-todas-las-capacidades-de-investigacion-que-tiene-la-region-de-atacama/
2024-04-25,Ciencia y Telecomunicaciones celebran el Día Internacional de las Niñas en las TIC con decenas de estudiantes de la comuna de Lo Espejo,https://www.minciencia.gob.cl/noticias/ciencia-y-telecomunicaciones-celebran-el-dia-internacional-de-las-ninas-en-las-tic-con-decenas-de-estudiantes-de-la-comuna-de-lo-espejo/
2024-04-18,"Ministerio de Ciencia, Tecnología, Conocimiento e Innovación acepta renuncia del Secretario Regional Ministerial de la Macrozona Centro",https://www.minciencia.gob.cl/noticias/ministerio-de-ciencia-tecnologia-conocimiento-e-innovacion-acepta-renuncia-del-secretario-regional-ministerial-de-la-region-de-valparaiso/
2024-04-17,"Oferta de programas nacionales de doctorados en Humanidades, Artes y Ciencias Sociales creció un 54% en seis años",https://www.minciencia.gob.cl/noticias/oferta-de-programas-nacionales-de-doctorados-en-humanidades-artes-y-ciencias-sociales-crecio-un-54-en-seis-anos/
2024-04-10,"Con más de 9 mil millones de pesos para proyectos ciudadanos, MinCiencia celebra el Día Mundial de la Ciencia y la Tecnología",https://www.minciencia.gob.cl/noticias/con-mas-de-9-mil-millones-de-pesos-para-proyectos-ciudadanos-minciencia-celebra-el-dia-mundial-de-la-ciencia-y-la-tecnologia/
2024-04-09,Hasta el 31 de mayo estará abierto el concurso “Prácticas Docentes No Sexistas en STEM”,https://www.minciencia.gob.cl/noticias/hasta-el-31-de-mayo-estara-abierto-el-concurso-practicas-docentes-no-sexistas-en-stem/
2024-04-06,"Subsecretaria del MinCiencia, Carolina Gainza: “El desarrollo productivo sostenible y el bienestar social no pueden ir separados”",https://www.minciencia.gob.cl/noticias/subsecretaria-del-minciencia-carolina-gainza-el-desarrollo-productivo-sostenible-y-el-bienestar-social-no-pueden-ir-separados/
2024-04-05,"En busca de más startups, MinCiencia promueve nueva Ley de Transferencia de Tecnología",https://www.minciencia.gob.cl/noticias/en-busca-de-mas-startups-minciencia-promueve-nueva-ley-de-transferencia-de-tecnologia/
2024-04-04,Seremi de Ciencia destaca importancia de fortalecer el trabajo científico para el desarrollo regional de Aysén,https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-destaca-importancia-de-fortalecer-el-trabajo-cientifico-para-el-desarrollo-regional/
2024-04-04,Nueva Jornada de Trabajo sobre Diplomacia Científica para fortalecer la colaboración internacional y el desarrollo científico-tecnológico en el MinCiencia,https://www.minciencia.gob.cl/noticias/nueva-jornada-de-trabajo-sobre-diplomacia-cientifica-para-fortalecer-la-colaboracion-internacional-y-el-desarrollo-cientifico-tecnologico-en-el-minciencia/
2024-03-26,Con alta convocatoria se realiza jornada de bienvenida para Docentes Guía de Academias Explora de Investigación e Innovación Escolar 2024,https://www.minciencia.gob.cl/noticias/con-alta-convocatoria-se-realiza-jornada-de-bienvenida-para-docentes-guia-de-academias-explora-de-investigacion-e-innovacion-escolar-2024/
2024-03-26,Gobierno informa avances que permitirán consolidar la Estrategia Nacional de Litio,https://www.minciencia.gob.cl/noticias/gobierno-informa-avances-que-permitiran-consolidar-la-estrategia-nacional-de-litio/
2024-03-25,Fiesta de la astronomía del Ministerio de Ciencia reunió a 7 mil personas en su primera versión,https://www.minciencia.gob.cl/noticias/fiesta-de-la-astronomia-del-ministerio-de-ciencia-reunio-7-mil-personas-en-su-primera-version/
2024-03-20,MinCiencia celebra el Día de la Astronomía 2024 con más de 100 actividades en el país,https://www.minciencia.gob.cl/noticias/minciencia-celebra-el-dia-de-la-astronomia-2024-con-mas-de-100-actividades-en-el-pais/
2024-03-18,"Seremi de Ciencia, Verónica Vallejos, invita a participar de charla sobre Registro de Centros de I+D",https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-veronica-vallejos-invita-participar-de-charla-sobre-registro-de-centros-de-id/
2024-03-15,MinCiencia y el MIM celebran el Día de la Astronomía con la gran fiesta multimedial “Estación Horizonte”,https://www.minciencia.gob.cl/noticias/minciencia-y-el-mim-celebran-el-dia-de-la-astronomia-con-la-gran-fiesta-multimedial-estacion-horizonte/
2024-03-15,MinCiencia y BancoEstado firman convenio para potenciar el desarrollo de iniciativas científicas lideradas por mujeres,https://www.minciencia.gob.cl/noticias/minciencia-y-bancoestado-firman-convenio-para-potenciar-el-desarrollo-de-iniciativas-cientificas-lideradas-por-mujeres/
2024-03-11,"Inteligencia Artificial ya detecta redes delictuales, faltas de tránsito y pacientes prioritarios en hospitales: Ministra de Ciencia destaca uso creciente en el Estado",https://www.minciencia.gob.cl/noticias/inteligencia-artificial-ya-detecta-redes-delictuales-faltas-de-transito-y-pacientes-prioritarios-en-hospitales-ministra-de-ciencia-destaca-uso-creciente-en-el-estado/
2024-03-01,Subsecretaria Gainza tras visita a Barcelona y Bruselas: “la cooperación entre sector público y privado es clave para el desarrollo de tecnologías”,https://www.minciencia.gob.cl/noticias/subsecretaria-gainza-tras-visita-a-barcelona-y-bruselas-la-cooperacion-entre-sector-publico-y-privado-es-clave-para-el-desarrollo-de-tecnologias/
2024-02-26,Seguridad pública y salud: Ministerio de Ciencia apuesta por la innovación para abordar problemáticas sociales urgentes,https://www.minciencia.gob.cl/noticias/seguridad-publica-y-salud-ministerio-de-ciencia-apuesta-por-la-innovacion-para-abordar-problematicas-sociales-urgentes/
2024-02-22,Comunicado de prensa conjunto con motivo del encuentro entre Aisén Etcheverry y Sylvie Retailleau,https://www.minciencia.gob.cl/noticias/reunion-ministras-francia/
2024-02-21,Seremi de Ciencia en la Macrozona Sur invita a postular al Comité Científico Asesor de Cambio Climático,https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-en-la-macrozona-sur-invita-postular-al-comite-cientifico-asesor-de-cambio-climatico/
2024-02-20,Con taller de robótica y programación la Seremi de Ciencia y Fundación Misión Sur celebraron el Día de la Mujer y la Niña en la Ciencia,https://www.minciencia.gob.cl/noticias/con-taller-de-robotica-y-programacion-la-seremi-de-ciencia-y-fundacion-mision-sur-celebraron-el-dia-de-la-mujer-y-la-nina-en-la-ciencia/
2024-02-15,Niñas y niños disfrutaron con actividades científicas en el Balneario de San Pedro de la Paz,https://www.minciencia.gob.cl/noticias/ninas-y-ninos-disfrutaron-con-actividades-cientificas-en-el-balneario-de-san-pedro-de-la-paz/
2024-02-15,Becarias de doctorado en Los Ríos conmemoraron el Día Internacional de la Mujer y la Niña en Ciencia,https://www.minciencia.gob.cl/noticias/becarias-de-doctorado-en-los-rios-conmemoraron-el-dia-internacional-de-la-mujer-y-la-nina-en-ciencia/
2024-02-12,Seremi de Ciencia invita a participar de consulta ciudadana para actualizar Política Nacional de IA,https://www.minciencia.gob.cl/noticias/seremi-de-ciencia-invita-participar-de-consulta-ciudadana-para-actualizar-politica-nacional-de-ia/
2024-02-12,"#YoQuieroSer, la campaña que busca visibilizar el interés de niñas y adolescentes por carreras científicas",https://www.minciencia.gob.cl/noticias/yoquieroser-la-campana-que-busca-visibilizar-el-interes-de-ninas-y-adolescentes-por-carreras-cientificas/
2024-02-09,MinCiencia llevó conocimiento y entretención a niñas y niños afectados por incendios,https://www.minciencia.gob.cl/noticias/minciencia-llevo-conocimiento-y-entretencion-ninas-y-ninos-afectados-por-incendios/
2024-01-30,Mesa de Trabajo gobierno-académicos-Sinovac finaliza reuniones y reporta avances,https://www.minciencia.gob.cl/noticias/mesa-de-trabajo-gobierno-academicos-sinovac-finaliza-reuniones-y-reporta-avances/
2024-01-20,“Necesitamos avanzar hacia una sociedad que esté más involucrada en generar espacios de colaboración y las tecnologías nos pueden ayudar”,https://www.minciencia.gob.cl/noticias/necesitamos-avanzar-hacia-una-sociedad-que-este-mas-involucrada-en-generar-espacios-de-colaboracion-y-las-tecnologias-nos-pueden-ayudar/
